Id,AnswerCount,Score,Ratio
27864,1,3,0.33
27876,3,2,1.5
27877,2,3,0.67
27886,1,1,1.0
27889,2,1,2.0
27893,2,0,2.0
27900,5,-9,-0.56
27903,1,0,1.0
27911,2,1,2.0
27914,1,10,0.1
27919,2,0,2.0
27923,3,3,1.0
27928,1,1,1.0
27931,2,2,1.0
27932,1,0,1.0
27933,3,2,1.5
27934,2,0,2.0
27940,1,11,0.09
27944,4,1,4.0
27946,5,4,1.25
27951,2,1,2.0
27953,1,2,0.5
27959,6,6,1.0
27964,8,1,8.0
27975,2,4,0.5
27982,1,0,1.0
27986,3,0,3.0
27990,1,7,0.14
28001,2,1,2.0
28005,8,0,8.0
28006,1,1,1.0
28020,5,11,0.45
28021,3,7,0.43
28023,3,2,1.5
28029,1,6,0.17
28032,2,4,0.5
28042,2,2,1.0
28045,4,1,4.0
28054,1,2,0.5
28059,1,1,1.0
28063,1,0,1.0
28070,1,6,0.17
28074,8,3,2.67
28080,4,13,0.31
28088,1,0,1.0
28091,1,1,1.0
28095,1,0,1.0
28099,2,1,2.0
28102,3,3,1.0
28103,0,2,0.0
28108,2,0,2.0
28115,1,1,1.0
28118,2,0,2.0
28121,3,1,3.0
28122,1,0,1.0
28131,2,0,2.0
28136,2,1,2.0
28141,2,1,2.0
28149,2,5,0.4
28151,1,-1,-1.0
28153,3,5,0.6
28159,8,8,1.0
28160,18,6,3.0
28163,3,0,3.0
28170,5,2,2.5
28172,1,2,0.5
28180,2,1,2.0
28184,5,1,5.0
28192,4,10,0.4
28195,2,0,2.0
28196,1,10,0.1
28206,4,2,2.0
28207,1,0,1.0
28214,0,1,0.0
28217,6,5,1.2
28218,1,-1,-1.0
28221,5,16,0.31
28223,5,7,0.71
28232,5,-2,-2.5
28233,2,2,1.0
28239,3,3,1.0
28241,1,0,1.0
28245,1,0,1.0
28251,1,1,1.0
28256,2,2,1.0
28257,1,2,0.5
28263,6,-2,-3.0
28271,4,8,0.5
28276,12,5,2.4
28289,7,17,0.41
28297,3,1,3.0
28298,5,3,1.67
28304,2,3,0.67
28309,4,11,0.36
28314,10,7,1.43
28339,2,1,2.0
28346,2,0,2.0
28348,1,2,0.5
28350,2,4,0.5
28351,9,4,2.25
28357,2,1,2.0
28359,2,2,1.0
28366,2,0,2.0
28370,1,0,1.0
28374,1,1,1.0
28375,6,49,0.12
28380,2,-1,-2.0
28384,4,1,4.0
28390,1,1,1.0
28391,2,0,2.0
28393,1,3,0.33
28396,1,10,0.1
28397,2,2,1.0
28399,4,3,1.33
28402,2,2,1.0
28405,1,-1,-1.0
28408,2,4,0.5
28412,1,2,0.5
28416,4,13,0.31
28425,1,5,0.2
28430,4,4,1.0
28433,2,9,0.22
28445,4,-5,-0.8
28450,2,15,0.13
28451,1,3,0.33
28454,3,0,3.0
28461,2,10,0.2
28462,2,0,2.0
28469,2,0,2.0
28471,3,3,1.0
28475,6,25,0.24
28481,1,11,0.09
28483,2,2,1.0
28485,2,0,2.0
28491,1,0,1.0
28496,3,0,3.0
28499,2,1,2.0
28501,3,3,1.0
28516,1,5,0.2
28518,2,1,2.0
28525,9,6,1.5
28535,5,17,0.29
28540,9,19,0.47
28550,9,6,1.5
28559,4,4,1.0
28564,2,3,0.67
28566,2,4,0.5
28569,1,2,0.5
28571,1,1,1.0
28577,0,0,0.0
28579,3,1,3.0
28581,3,10,0.3
28584,3,4,0.75
28586,2,2,1.0
28594,0,1,0.0
28598,1,0,1.0
28610,2,2,1.0
28612,5,0,5.0
28618,1,2,0.5
28624,1,2,0.5
28625,5,34,0.15
28629,2,1,2.0
28633,4,-9,-0.44
28634,1,4,0.25
28639,2,1,2.0
28642,10,51,0.2
28648,3,5,0.6
28653,8,6,1.33
28658,3,-1,-3.0
28661,3,1,3.0
28662,2,0,2.0
28665,3,-3,-1.0
28679,6,13,0.46
28687,1,0,1.0
28703,7,6,1.17
28708,3,11,0.27
28713,1,0,1.0
28718,2,1,2.0
28728,2,4,0.5
28730,2,6,0.33
28733,6,8,0.75
28737,4,-2,-2.0
28743,7,8,0.88
28748,3,5,0.6
28756,3,8,0.38
28759,2,7,0.29
28765,2,1,2.0
28767,1,0,1.0
28777,2,-4,-0.5
28779,1,1,1.0
28782,1,3,0.33
28785,2,2,1.0
28789,2,2,1.0
28792,4,0,4.0
28793,3,2,1.5
28799,1,1,1.0
28802,3,0,3.0
28803,1,0,1.0
28805,4,-4,-1.0
28806,3,1,3.0
28817,2,1,2.0
28824,1,0,1.0
28827,4,3,1.33
28831,2,1,2.0
28834,2,0,2.0
28841,7,0,7.0
28842,2,0,2.0
28852,4,0,4.0
28855,1,2,0.5
28860,4,1,4.0
28863,1,1,1.0
28867,4,2,2.0
28874,2,3,0.67
28882,34,25,1.36
28891,1,0,1.0
28895,1,0,1.0
28897,1,1,1.0
28905,5,7,0.71
28909,1,0,1.0
28910,3,2,1.5
28917,1,1,1.0
28922,4,-6,-0.67
28924,1,13,0.08
28925,1,1,1.0
28927,3,1,3.0
28932,2,0,2.0
28938,5,6,0.83
28941,3,3,1.0
28949,3,0,3.0
28959,3,0,3.0
28965,3,4,0.75
28967,3,5,0.6
28973,1,1,1.0
28977,4,1,4.0
28984,6,30,0.2
28986,2,1,2.0
28988,1,0,1.0
28992,4,0,4.0
28994,1,0,1.0
28996,2,2,1.0
29004,2,9,0.22
29006,3,10,0.3
29008,7,10,0.7
29018,1,2,0.5
29020,4,4,1.0
29023,1,7,0.14
29025,4,-5,-0.8
29026,3,16,0.19
29029,2,0,2.0
29033,1,-4,-0.25
29037,4,2,2.0
29039,2,5,0.4
29040,2,20,0.1
29046,1,2,0.5
29061,1,1,1.0
29063,3,3,1.0
29069,1,0,1.0
29072,2,0,2.0
29075,1,1,1.0
29079,1,-2,-0.5
29086,1,0,1.0
29088,1,1,1.0
29090,1,1,1.0
29092,1,0,1.0
29097,4,0,4.0
29104,2,6,0.33
29105,1,0,1.0
29110,5,1,5.0
29116,1,-1,-1.0
29127,2,1,2.0
29136,8,1,8.0
29144,1,2,0.5
29146,7,8,0.88
29147,1,1,1.0
29148,1,6,0.17
29155,1,-2,-0.5
29160,1,1,1.0
29163,2,1,2.0
29165,1,1,1.0
29168,2,0,2.0
29171,2,2,1.0
29176,4,1,4.0
29178,13,11,1.18
29192,1,1,1.0
29196,5,4,1.25
29212,1,0,1.0
29213,6,0,6.0
29225,1,3,0.33
29228,2,1,2.0
29229,3,19,0.16
29230,2,2,1.0
29241,1,0,1.0
29246,1,2,0.5
29248,1,0,1.0
29251,1,16,0.06
29254,3,-3,-1.0
29262,2,32,0.06
29266,1,2,0.5
29271,3,-2,-1.5
29276,1,4,0.25
29277,2,28,0.07
29286,1,20,0.05
29289,3,15,0.2
29295,3,4,0.75
29301,1,2,0.5
29302,1,7,0.14
29303,4,10,0.4
29305,1,3,0.33
29310,3,1,3.0
29311,1,1,1.0
29317,1,3,0.33
29319,1,0,1.0
29324,4,3,1.33
29326,4,1,4.0
29333,1,4,0.25
29339,1,0,1.0
29344,2,40,0.05
29346,0,4,0.0
29350,3,14,0.21
29351,4,0,4.0
29352,1,-4,-0.25
29359,2,1,2.0
29363,1,3,0.33
29365,2,0,2.0
29372,1,0,1.0
29380,2,1,2.0
29382,1,3,0.33
29384,1,5,0.2
29393,1,0,1.0
29394,3,5,0.6
29399,2,2,1.0
29400,2,1,2.0
29404,1,1,1.0
29405,1,1,1.0
29409,1,2,0.5
29414,1,16,0.06
29420,1,5,0.2
29424,2,12,0.17
29425,1,0,1.0
29426,0,2,0.0
29431,1,0,1.0
29439,1,1,1.0
29441,1,0,1.0
29442,1,2,0.5
29446,2,2,1.0
29449,3,6,0.5
29457,2,5,0.4
29458,2,2,1.0
29459,4,5,0.8
29460,1,1,1.0
29472,6,2,3.0
29479,2,0,2.0
29484,3,2,1.5
29486,2,3,0.67
29492,1,1,1.0
29495,1,0,1.0
29496,2,1,2.0
29498,1,2,0.5
29500,2,1,2.0
29505,1,-4,-0.25
29508,2,2,1.0
29514,2,10,0.2
29518,12,38,0.32
29527,4,-3,-1.33
29531,1,0,1.0
29536,1,1,1.0
29539,1,1,1.0
29544,4,5,0.8
29547,1,-4,-0.25
29563,5,5,1.0
29565,1,5,0.2
29570,1,1,1.0
29579,4,14,0.29
29582,1,2,0.5
29584,1,10,0.1
29591,1,1,1.0
29592,5,10,0.5
29599,1,1,1.0
29600,7,5,1.4
29601,1,1,1.0
29602,2,1,2.0
29606,1,1,1.0
29611,2,1,2.0
29613,3,4,0.75
29615,4,1,4.0
29622,1,-1,-1.0
29624,2,0,2.0
29625,1,8,0.12
29626,2,0,2.0
29631,2,0,2.0
29638,7,2,3.5
29643,1,2,0.5
29644,2,1,2.0
29651,9,2,4.5
29653,2,2,1.0
29661,5,5,1.0
29662,1,1,1.0
29663,1,0,1.0
29665,1,6,0.17
29668,2,2,1.0
29671,3,3,1.0
29672,11,7,1.57
29687,5,8,0.62
29692,1,0,1.0
29699,1,1,1.0
29709,1,0,1.0
29716,1,2,0.5
29721,1,0,1.0
29723,5,6,0.83
29724,2,1,2.0
29732,5,14,0.36
29750,2,0,2.0
29753,1,0,1.0
29759,2,2,1.0
29761,6,0,6.0
29765,4,12,0.33
29772,1,0,1.0
29777,1,4,0.25
29783,1,3,0.33
29803,1,1,1.0
29805,1,1,1.0
29806,2,1,2.0
29807,2,2,1.0
29808,1,-5,-0.2
29811,1,2,0.5
29816,2,1,2.0
29819,3,1,3.0
29823,3,13,0.23
29833,3,2,1.5
29836,3,0,3.0
29840,6,10,0.6
29846,2,0,2.0
29850,2,-1,-2.0
29857,3,2,1.5
29861,0,5,0.0
29867,3,1,3.0
29870,4,2,2.0
29871,1,13,0.08
29880,4,6,0.67
29887,1,-1,-1.0
29895,2,0,2.0
29903,1,2,0.5
29908,1,3,0.33
29909,3,1,3.0
29912,1,0,1.0
29919,1,10,0.1
29922,5,7,0.71
29929,3,-2,-1.5
29931,9,3,3.0
29933,1,2,0.5
29939,3,-7,-0.43
29948,1,11,0.09
29953,3,0,3.0
29954,3,3,1.0
29955,5,-6,-0.83
29961,1,1,1.0
29966,6,2,3.0
29970,5,1,5.0
29983,1,0,1.0
29986,3,28,0.11
29987,1,0,1.0
29990,3,1,3.0
29994,3,0,3.0
30004,15,6,2.5
30008,6,0,6.0
30009,3,4,0.75
30016,2,1,2.0
30020,1,1,1.0
30021,3,-1,-3.0
30028,2,2,1.0
30046,3,0,3.0
30048,6,-5,-1.2
30051,1,1,1.0
30059,1,1,1.0
30064,1,2,0.5
30071,4,0,4.0
30076,9,14,0.64
30083,1,0,1.0
30089,1,3,0.33
30091,1,0,1.0
30095,4,6,0.67
30102,2,0,2.0
30108,3,3,1.0
30115,3,0,3.0
30118,1,1,1.0
30126,1,0,1.0
30128,5,2,2.5
30134,3,4,0.75
30142,4,2,2.0
30151,4,4,1.0
30155,1,2,0.5
30157,2,0,2.0
30166,4,6,0.67
30168,1,0,1.0
30172,1,0,1.0
30174,1,4,0.25
30175,2,2,1.0
30179,2,2,1.0
30187,9,44,0.2
30189,2,1,2.0
30193,7,36,0.19
30213,4,0,4.0
30221,2,2,1.0
30222,2,5,0.4
30225,1,1,1.0
30227,2,0,2.0
30229,4,1,4.0
30240,2,0,2.0
30245,1,0,1.0
30246,3,0,3.0
30250,2,6,0.33
30253,1,1,1.0
30255,4,-7,-0.57
30263,1,2,0.5
30268,4,4,1.0
30269,3,1,3.0
30272,2,3,0.67
30279,1,4,0.25
30282,1,3,0.33
30285,1,1,1.0
30289,2,0,2.0
30300,2,3,0.67
30301,2,3,0.67
30304,1,2,0.5
30308,1,0,1.0
30311,1,1,1.0
30313,2,0,2.0
30319,2,6,0.33
30326,6,19,0.32
30327,1,-1,-1.0
30329,1,3,0.33
30336,1,32,0.03
30337,1,1,1.0
30342,2,2,1.0
30343,6,2,3.0
30345,3,2,1.5
30349,2,2,1.0
30360,3,3,1.0
30363,1,6,0.17
30367,1,0,1.0
30371,3,15,0.2
30376,2,0,2.0
30379,1,0,1.0
30381,5,1,5.0
30386,2,1,2.0
30392,1,1,1.0
30395,3,2,1.5
30398,1,1,1.0
30399,2,0,2.0
30403,2,1,2.0
30406,3,0,3.0
30411,18,15,1.2
30415,2,27,0.07
30419,9,14,0.64
30424,2,-2,-1.0
30429,1,1,1.0
30431,3,0,3.0
30434,1,2,0.5
30436,1,1,1.0
30438,1,3,0.33
30441,3,13,0.23
30449,1,15,0.07
30451,8,2,4.0
30456,4,4,1.0
30462,5,2,2.5
30470,3,6,0.5
30477,1,-4,-0.25
30479,1,0,1.0
30484,1,3,0.33
30489,2,9,0.22
30492,3,4,0.75
30493,4,0,4.0
30497,1,-1,-1.0
30500,1,5,0.2
30502,4,-12,-0.33
30510,1,1,1.0
30513,1,0,1.0
30521,2,5,0.4
30522,1,0,1.0
30525,5,0,5.0
30532,1,3,0.33
30535,1,4,0.25
30536,1,2,0.5
30538,2,3,0.67
30542,1,5,0.2
30543,6,1,6.0
30548,1,1,1.0
30550,2,0,2.0
30556,1,0,1.0
30557,1,1,1.0
30559,2,24,0.08
30560,1,-1,-1.0
30562,2,-4,-0.5
30564,1,0,1.0
30567,2,2,1.0
30578,21,31,0.68
30598,10,16,0.62
30610,9,5,1.8
30615,5,2,2.5
30618,1,3,0.33
30620,2,4,0.5
30623,1,0,1.0
30630,2,0,2.0
30631,1,1,1.0
30636,2,2,1.0
30638,1,0,1.0
30643,5,1,5.0
30654,4,4,1.0
30657,1,2,0.5
30660,2,-12,-0.17
30663,1,2,0.5
30668,2,1,2.0
30675,1,1,1.0
30693,1,-1,-1.0
30697,2,1,2.0
30706,2,-1,-2.0
30709,7,11,0.64
30712,1,1,1.0
30720,4,0,4.0
30726,2,6,0.33
30728,2,3,0.67
30729,1,6,0.17
30734,1,1,1.0
30736,1,-1,-1.0
30741,2,0,2.0
30742,1,1,1.0
30745,2,1,2.0
30751,1,1,1.0
30753,5,0,5.0
30757,2,10,0.2
30759,1,2,0.5
30763,2,5,0.4
30766,2,4,0.5
30767,2,1,2.0
30772,1,2,0.5
30780,2,4,0.5
30783,3,1,3.0
30789,2,1,2.0
30794,1,-2,-0.5
30797,1,-1,-1.0
30802,1,10,0.1
30805,1,1,1.0
30807,3,1,3.0
30808,1,1,1.0
30812,2,1,2.0
30826,1,1,1.0
30827,2,1,2.0
30830,1,0,1.0
30832,3,2,1.5
30836,30,82,0.37
30873,1,0,1.0
30877,2,2,1.0
30879,1,0,1.0
30881,3,2,1.5
30885,1,0,1.0
30887,1,0,1.0
30889,5,-2,-2.5
30894,1,-5,-0.2
30897,4,-4,-1.0
30902,2,38,0.05
30905,2,3,0.67
30910,12,7,1.71
30921,1,1,1.0
30924,6,2,3.0
30929,1,7,0.14
30934,2,-3,-0.67
30950,2,0,2.0
30951,2,5,0.4
30957,3,2,1.5
30964,1,1,1.0
30965,6,2,3.0
30974,2,0,2.0
30981,2,0,2.0
30982,6,-3,-2.0
30988,1,8,0.12
31000,2,2,1.0
31004,7,-1,-7.0
31009,1,3,0.33
31015,2,-5,-0.4
31021,11,20,0.55
31026,1,0,1.0
31028,3,3,1.0
31040,2,1,2.0
31043,7,1,7.0
31048,4,3,1.33
31059,3,2,1.5
31060,2,1,2.0
31064,1,1,1.0
31067,1,0,1.0
31069,2,0,2.0
31071,3,9,0.33
31075,2,1,2.0
31084,3,0,3.0
31086,1,1,1.0
31088,2,17,0.12
31092,1,0,1.0
31098,1,0,1.0
31099,1,4,0.25
31100,2,2,1.0
31102,5,3,1.67
31103,2,2,1.0
31104,7,-6,-1.17
31116,1,0,1.0
31128,1,0,1.0
31134,11,1,11.0
31151,1,3,0.33
31156,2,-4,-0.5
31157,4,7,0.57
31168,8,11,0.73
31177,3,-7,-0.43
31179,1,-1,-1.0
31183,3,3,1.0
31184,3,4,0.75
31188,5,3,1.67
31197,3,2,1.5
31211,8,9,0.89
31222,3,4,0.75
31224,1,3,0.33
31228,1,8,0.12
31230,1,0,1.0
31236,2,4,0.5
31244,4,-4,-1.0
31249,1,1,1.0
31252,1,1,1.0
31253,6,15,0.4
31260,2,0,2.0
31264,1,2,0.5
31265,10,5,2.0
31271,1,-1,-1.0
31275,7,2,3.5
31285,5,44,0.11
31288,1,3,0.33
31290,6,8,0.75
31299,1,1,1.0
31302,4,0,4.0
31307,2,-1,-2.0
31309,8,9,0.89
31316,1,2,0.5
31317,3,3,1.0
31322,1,1,1.0
31326,1,0,1.0
31328,1,3,0.33
31330,1,-1,-1.0
31332,3,1,3.0
31348,4,1,4.0
31352,2,0,2.0
31356,6,13,0.46
31359,1,0,1.0
31365,1,0,1.0
31370,1,5,0.2
31371,1,6,0.17
31374,10,3,3.33
31390,3,2,1.5
31393,1,0,1.0
31397,1,2,0.5
31398,2,0,2.0
31401,5,-1,-5.0
31408,3,1,3.0
31412,1,2,0.5
31413,1,0,1.0
31415,1,13,0.08
31422,1,0,1.0
31424,2,-2,-1.0
31433,2,0,2.0
31436,1,1,1.0
31443,2,1,2.0
31448,3,5,0.6
31455,1,2,0.5
31456,1,1,1.0
31458,2,0,2.0
31467,2,2,1.0
31477,5,2,2.5
31480,1,0,1.0
31485,3,2,1.5
31504,4,1,4.0
31507,2,1,2.0
31510,2,0,2.0
31513,8,3,2.67
31519,1,2,0.5
31528,1,1,1.0
31536,1,1,1.0
31538,2,1,2.0
31548,2,5,0.4
31552,2,5,0.4
31554,1,0,1.0
31557,1,-2,-0.5
31559,3,1,3.0
31562,1,1,1.0
31567,3,1,3.0
31572,7,-6,-1.17
31578,3,-1,-3.0
31581,1,1,1.0
31582,2,6,0.33
31584,2,11,0.18
31585,3,5,0.6
31593,3,1,3.0
31598,1,0,1.0
31601,1,0,1.0
31603,2,0,2.0
31605,2,6,0.33
31609,3,5,0.6
31613,6,3,2.0
31616,2,0,2.0
31618,1,0,1.0
31621,2,1,2.0
31635,7,4,1.75
31638,2,6,0.33
31639,3,12,0.25
31644,2,3,0.67
31645,1,-2,-0.5
31649,10,4,2.5
31653,1,1,1.0
31658,1,1,1.0
31660,5,24,0.21
31664,3,0,3.0
31670,1,-1,-1.0
31678,2,6,0.33
31683,1,1,1.0
31688,1,1,1.0
31694,1,-4,-0.25
31696,1,-1,-1.0
31701,1,7,0.14
31708,2,1,2.0
31709,4,0,4.0
31717,1,0,1.0
31722,3,0,3.0
31725,4,9,0.44
31726,1,0,1.0
31730,2,4,0.5
31735,2,0,2.0
31741,3,0,3.0
31746,2,1,2.0
31747,1,2,0.5
31752,6,15,0.4
31760,3,1,3.0
31762,4,3,1.33
31765,2,11,0.18
31770,7,5,1.4
31773,0,2,0.0
31774,1,3,0.33
31776,4,12,0.33
31781,8,5,1.6
31793,1,0,1.0
31796,1,9,0.11
31799,1,0,1.0
31801,1,7,0.14
31806,1,3,0.33
31809,3,2,1.5
31818,1,1,1.0
31828,5,3,1.67
31833,6,2,3.0
31842,8,-7,-1.14
31850,4,7,0.57
31851,6,-1,-6.0
31857,4,4,1.0
31861,1,-1,-1.0
31865,4,0,4.0
31867,6,9,0.67
31873,1,0,1.0
31879,2,-2,-1.0
31882,1,5,0.2
31886,4,2,2.0
31891,1,5,0.2
31893,2,1,2.0
31896,3,2,1.5
31902,4,3,1.33
31907,1,4,0.25
31908,2,2,1.0
31912,1,2,0.5
31913,90,152,0.59
31915,9,2,4.5
31922,3,2,1.5
31925,5,-1,-5.0
31927,5,2,2.5
31935,1,1,1.0
31940,1,1,1.0
31942,4,21,0.19
31950,2,-6,-0.33
31956,2,2,1.0
31962,1,0,1.0
31971,3,0,3.0
31980,3,1,3.0
31981,2,1,2.0
31983,6,-6,-1.0
32000,3,0,3.0
32007,4,-3,-1.33
32019,1,0,1.0
32023,6,7,0.86
32026,2,3,0.67
32029,2,4,0.5
32031,2,0,2.0
32033,2,3,0.67
32037,1,-2,-0.5
32040,1,1,1.0
32042,3,3,1.0
32045,2,1,2.0
32046,1,0,1.0
32057,4,2,2.0
32060,1,0,1.0
32066,2,-1,-2.0
32077,1,4,0.25
32087,8,20,0.4
32090,1,2,0.5
32093,3,12,0.25
32103,2,2,1.0
32104,3,14,0.21
32108,2,2,1.0
32114,1,6,0.17
32124,2,3,0.67
32127,4,1,4.0
32132,2,2,1.0
32138,3,-2,-1.5
32143,2,1,2.0
32150,2,0,2.0
32151,2,-2,-1.0
32159,2,1,2.0
32160,1,7,0.14
32168,1,3,0.33
32172,1,0,1.0
32177,1,1,1.0
32181,3,8,0.38
32186,3,3,1.0
32190,1,1,1.0
32192,4,2,2.0
32198,2,6,0.33
32199,2,-4,-0.5
32203,1,1,1.0
32205,12,6,2.0
32208,4,1,4.0
32224,1,1,1.0
32226,4,-4,-1.0
32232,3,9,0.33
32234,1,3,0.33
32237,1,6,0.17
32238,3,1,3.0
32242,4,3,1.33
32247,2,3,0.67
32249,12,7,1.71
32261,3,0,3.0
32264,2,3,0.67
32266,2,4,0.5
32267,1,2,0.5
32271,2,2,1.0
32276,9,-1,-9.0
32277,3,8,0.38
32289,1,1,1.0
32294,3,6,0.5
32298,1,1,1.0
32299,9,22,0.41
32300,1,0,1.0
32311,9,49,0.18
32312,2,1,2.0
32317,4,5,0.8
32330,3,0,3.0
32331,1,1,1.0
32332,6,7,0.86
32352,2,2,1.0
32358,2,1,2.0
32359,1,2,0.5
32363,1,0,1.0
32366,2,0,2.0
32369,1,2,0.5
32372,6,4,1.5
32373,2,2,1.0
32376,2,18,0.11
32389,1,2,0.5
32390,1,0,1.0
32392,4,2,2.0
32395,5,1,5.0
32401,3,3,1.0
32412,2,0,2.0
32417,2,1,2.0
32428,2,2,1.0
32429,2,12,0.17
32435,0,0,0.0
32444,4,8,0.5
32446,4,5,0.8
32451,1,-3,-0.33
32458,2,4,0.5
32462,1,4,0.25
32465,1,2,0.5
32467,2,1,2.0
32468,2,1,2.0
32471,2,11,0.18
32473,3,0,3.0
32475,3,3,1.0
32484,2,1,2.0
32490,3,16,0.19
32494,2,0,2.0
32501,3,0,3.0
32507,1,1,1.0
32509,8,28,0.29
32516,21,23,0.91
32536,1,0,1.0
32537,1,2,0.5
32541,1,0,1.0
32545,1,-2,-0.5
32548,2,0,2.0
32551,1,4,0.25
32553,5,-4,-1.25
32560,1,-3,-0.33
32569,1,3,0.33
32573,2,0,2.0
32580,2,0,2.0
32587,1,0,1.0
32588,7,2,3.5
32596,1,6,0.17
32597,2,0,2.0
32600,4,0,4.0
32601,1,5,0.2
32609,3,5,0.6
32610,3,3,1.0
32611,6,0,6.0
32623,2,0,2.0
32624,5,0,5.0
32625,5,10,0.5
32626,2,6,0.33
32647,1,0,1.0
32651,2,5,0.4
32657,1,2,0.5
32664,2,5,0.4
32672,1,1,1.0
32690,4,-1,-4.0
32695,5,0,5.0
32700,1,1,1.0
32704,1,1,1.0
32705,7,24,0.29
32712,2,13,0.15
32713,1,0,1.0
32716,6,14,0.43
32725,2,1,2.0
32727,3,0,3.0
32737,3,1,3.0
32741,1,2,0.5
32743,2,3,0.67
32746,1,0,1.0
32752,1,2,0.5
32755,1,4,0.25
32759,7,-5,-1.4
32769,6,-2,-3.0
32776,11,1,11.0
32789,7,20,0.35
32791,2,7,0.29
32801,3,2,1.5
32813,2,2,1.0
32820,1,6,0.17
32826,1,1,1.0
32829,3,4,0.75
32833,3,1,3.0
32836,3,1,3.0
32848,1,3,0.33
32854,2,2,1.0
32856,3,4,0.75
32857,3,-4,-0.75
32861,2,-1,-2.0
32868,2,3,0.67
32870,1,3,0.33
32874,2,1,2.0
32875,2,0,2.0
32879,7,4,1.75
32880,2,0,2.0
32883,1,0,1.0
32886,2,2,1.0
32892,7,-12,-0.58
32897,4,2,2.0
32901,1,2,0.5
32906,1,0,1.0
32910,4,0,4.0
32919,2,1,2.0
32923,2,11,0.18
32924,1,12,0.08
32937,9,31,0.29
32941,2,0,2.0
32944,3,1,3.0
32947,1,13,0.08
32951,1,2,0.5
32955,1,1,1.0
32957,4,1,4.0
32970,3,3,1.0
32973,1,0,1.0
32977,4,6,0.67
32988,2,2,1.0
32992,7,2,3.5
32998,2,8,0.25
33005,4,2,2.0
33006,3,1,3.0
33013,2,0,2.0
33029,1,0,1.0
33036,2,-1,-2.0
33040,2,-1,-2.0
33044,1,1,1.0
33045,2,-1,-2.0
33048,2,-5,-0.4
33054,2,13,0.15
33055,2,-1,-2.0
33059,1,4,0.25
33064,1,1,1.0
33065,2,1,2.0
33068,2,0,2.0
33072,2,0,2.0
33081,17,59,0.29
33084,3,-2,-1.5
33089,2,0,2.0
33090,3,10,0.3
33092,3,-4,-0.75
33096,3,1,3.0
33099,2,5,0.4
33101,7,2,3.5
33107,2,2,1.0
33116,1,-1,-1.0
33117,2,4,0.5
33120,3,3,1.0
33122,3,0,3.0
33139,2,0,2.0
33143,2,-1,-2.0
33146,2,4,0.5
33150,3,0,3.0
33155,3,3,1.0
33167,2,5,0.4
33171,1,-2,-0.5
33176,3,0,3.0
33177,1,0,1.0
33184,4,21,0.19
33189,2,6,0.33
33195,3,7,0.43
33200,5,-7,-0.71
33206,2,1,2.0
33216,4,1,4.0
33218,8,5,1.6
33228,2,-1,-2.0
33229,3,3,1.0
33238,2,3,0.67
33239,1,0,1.0
33241,1,-1,-1.0
33242,1,1,1.0
33245,2,27,0.07
33247,3,0,3.0
33250,2,-3,-0.67
33256,1,0,1.0
33263,6,7,0.86
33265,14,14,1.0
33277,1,1,1.0
33286,2,0,2.0
33289,1,0,1.0
33290,3,2,1.5
33298,4,1,4.0
33303,1,2,0.5
33307,1,15,0.07
33311,1,-2,-0.5
33314,2,-1,-2.0
33319,1,-2,-0.5
33323,1,-5,-0.2
33324,2,-3,-0.67
33326,1,10,0.1
33331,2,10,0.2
33333,2,-7,-0.29
33336,4,0,4.0
33343,8,13,0.62
33349,5,2,2.5
33353,2,5,0.4
33370,1,11,0.09
33373,1,4,0.25
33376,16,30,0.53
33392,1,11,0.09
33393,2,10,0.2
33398,11,37,0.3
33401,1,0,1.0
33408,2,2,1.0
33414,1,0,1.0
33418,1,0,1.0
33419,3,1,3.0
33423,2,1,2.0
33428,2,-2,-1.0
33437,1,2,0.5
33439,1,2,0.5
33445,4,-6,-0.67
33449,1,0,1.0
33451,1,5,0.2
33452,1,-4,-0.25
33455,1,-2,-0.5
33459,3,26,0.12
33466,5,4,1.25
33471,4,2,2.0
33482,2,10,0.2
33483,3,0,3.0
33486,5,1,5.0
33490,2,3,0.67
33494,0,0,0.0
33495,4,-3,-1.33
33501,2,1,2.0
33506,5,-5,-1.0
33517,1,-4,-0.25
33531,2,0,2.0
33534,2,1,2.0
33536,2,-3,-0.67
33540,1,3,0.33
33548,2,-1,-2.0
33551,1,3,0.33
33555,2,-2,-1.0
33560,5,1,5.0
33568,3,4,0.75
33574,1,-2,-0.5
33578,1,6,0.17
33579,3,4,0.75
33581,1,13,0.08
33604,2,1,2.0
33606,2,-1,-2.0
33610,1,2,0.5
33617,2,9,0.22
33626,2,2,1.0
33627,1,0,1.0
33638,1,0,1.0
33645,1,5,0.2
33652,2,-5,-0.4
33653,1,0,1.0
33658,1,2,0.5
33659,2,1,2.0
33660,3,0,3.0
33666,6,-9,-0.67
33672,5,2,2.5
33681,2,-1,-2.0
33688,5,1,5.0
33695,2,0,2.0
33699,2,3,0.67
33702,3,-9,-0.33
33705,2,1,2.0
33709,8,28,0.29
33716,4,2,2.0
33721,1,1,1.0
33727,0,11,0.0
33728,1,0,1.0
33732,3,1,3.0
33741,2,1,2.0
33742,4,4,1.0
33747,4,5,0.8
33757,2,1,2.0
33761,3,4,0.75
33767,2,5,0.4
33771,1,1,1.0
33774,2,3,0.67
33786,7,16,0.44
33792,3,1,3.0
33800,1,-5,-0.2
33802,2,18,0.11
33803,2,2,1.0
33809,11,35,0.31
